nowtime,vendor,product_id,product_name,brand,current_price,old_price,units
2024-07-30 08:30:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-07-31 08:20:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-07-31 08:21:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-07-31 08:22:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-07-31 08:23:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-01 07:50:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-02 10:42:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-02 10:43:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-03 09:45:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-04 10:27:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-05 11:05:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-05 11:06:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-05 11:07:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-05 11:08:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-05 11:10:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-06 10:24:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-06 10:25:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-06 10:26:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-06 10:27:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-06 10:28:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-06 10:29:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-07 08:38:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-07 08:41:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-07 08:43:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-08 13:17:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-09 12:55:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-10 10:59:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-10 11:03:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-10 11:05:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-11 11:53:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-11 11:54:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-12 10:15:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-12 10:16:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-12 10:17:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-12 10:18:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-12 10:19:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-13 08:36:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-14 10:02:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-15 08:51:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-16 08:51:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-17 09:17:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-18 11:04:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-19 08:52:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-20 10:05:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-21 08:29:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-22 10:15:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-23 10:31:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-24 10:41:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-25 10:31:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-26 10:04:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-08-28 09:29:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-01 10:57:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-03 13:26:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-03 13:27:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-03 13:28:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-03 13:29:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-03 13:30:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-03 13:31:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-03 13:32:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-03 13:33:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-03 13:34:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-03 13:35:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-05 10:30:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-07 09:13:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-08 09:50:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-09 13:06:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-10 08:27:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-11 09:36:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-12 10:16:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-13 09:39:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-14 10:15:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-15 13:36:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-16 11:46:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-17 10:57:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-19 10:25:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-20 09:51:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-21 09:34:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-22 09:10:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-23 08:21:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-24 09:56:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-25 09:30:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-26 10:16:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-29 09:44:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-09-30 10:06:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-01 10:36:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-02 08:29:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-03 08:46:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-04 09:30:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-05 10:42:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-06 11:29:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-07 09:22:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-08 10:28:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-09 08:34:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-10 08:44:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-11 14:15:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-12 10:08:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-13 09:31:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-14 10:44:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-15 10:11:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-16 09:34:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-17 09:35:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-18 11:46:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-19 09:29:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-20 16:19:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-20 16:20:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-20 16:21:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-20 16:22:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-20 16:23:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-20 16:24:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-21 08:39:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-22 08:43:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-23 09:33:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-24 08:42:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-25 09:44:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-26 10:21:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-27 10:47:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-28 08:57:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-29 12:22:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-30 10:45:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-10-31 08:47:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-11-01 11:00:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-11-02 09:55:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-11-03 15:33:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-11-04 10:26:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-11-05 11:03:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-11-06 09:56:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-11-07 08:47:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-11-08 10:13:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-11-09 10:55:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
2024-11-10 10:03:00,Walmart,4038067,"Lipton Green Tea Lemon Ginseng, Lipton Green Tea Lemon Ginseng 72 count",Lipton,6.97,,Lipton Green Tea Lemon Ginseng 72 count
